0,0,0,0,1
0.1,5.79744920280324e-05,4.70136374206715e-05,7.09326150292217e-05,0.99999999469862
0.2,0.000226497193180928,0.000184388314561796,0.000275514317960628,0.999999919395912
0.3,0.000497786583725965,0.000406790798553063,0.000602060484540625,0.999999612126393
0.4,0.000864572949247653,0.000709174313603362,0.00103984866514827,0.999998834149401
0.5,0.00132006398066424,0.00108676375659109,0.00157903972503007,0.999997291500918
0.6,0.00185791279283354,0.00153504153533327,0.00221060538270789,0.999994652501393
0.7,0.00247218818375995,0.00204973403525323,0.00292626164479645,0.999990561889839
0.8,0.0031573469689904,0.00262679871182206,0.00371840767037959,0.999984652148743
0.9,0.00390820823788635,0.00326241179982903,0.00458006963171914,0.999976552495
1,0.00471992938995642,0.00395295662582644,0.00550484917013019,0.999965895936498
1.1,0.00558798382025734,0.00469501250666339,0.00648687607618866,0.999952324730114
1.2,0.00650814013298734,0.00548534421460385,0.00752076485196073,0.999935494522971
1.3,0.0074764427717992,0.00632089198790211,0.00860157483963701,0.999915077413195
1.4,0.00848919396406411,0.00719876206471196,0.00972477362584001,0.999890764128013
1.5,0.00954293688434887,0.00811621771769658,0.0108862034540012,0.999862265484571
1.6,0.0106344399497603,0.00907067076657318,0.0120820503986454,0.999829313271502
1.7,0.0117606821666039,0.0100596735459823,0.0133088160752564,0.999791660666261
1.8,0.012918839454035,0.0110809113064451,0.0145632916777225,0.999749082283794
1.9,0.0141062718761,0.012132195026708,0.0158425341522606,0.99970137393585
2,0.0153205117187995,0.013211454616425,0.0171438443322931,0.999648352166452
2.1,0.016559252353612,0.0143167324888635,0.0184647468730914,0.999589853617595
2.2,0.0178203378333138,0.0154461774841065,0.0198029718381896,0.999525734269514
2.3,0.0191017531699688,0.0165980391240437,0.0211564378017027,0.999455868591812
2.4,0.020401615248662,0.0177706621812795,0.022523236341831,0.99938014863493
2.5,0.021718164333951,0.0189624815449213,0.0239016178110747,0.999298483085827
2.6,0.023049756129128,0.020172017367041,0.0252899782780878,0.999210796306978
2.7,0.0243948543512567,0.0213978704744144,0.0266868475447415,0.999117027373903
2.8,0.0257520237875887,0.022638718030933,0.0280908781498932,0.999017129123183
2.9,0.0271199238013942,0.0238933094368516,0.0295008352786414,0.998911067220213
3,0.0284973022574847,0.0251604624517688,0.0309155875025262,0.998798819253724
3.1,0.0298829898397734,0.0264390595289474,0.0323340982822699,0.998680373862295
3.2,0.031275894735128,0.0277280443492576,0.0337554181702784,0.99855572989655
3.3,0.0326749976595373,0.029026418543672,0.0351786776552939,0.998424895619546
3.4,0.0340793472042461,0.0303332385938534,0.0366030805963242,0.998287887946859
3.5,0.0354880554810266,0.0316476129009622,0.0380278981973317,0.998144731727088
3.6,0.0369002940471547,0.0329686990133619,0.0394524634781491,0.997995459062868
3.7,0.0383152900919624,0.034295701004424,0.0408761662007615,0.997840108671981
3.8,0.0397323228680441,0.0356278669921319,0.0422984482134494,0.997678725287772
3.9,0.0411507203513156,0.0369644867926493,0.043718799178378,0.997511359097792
4,0.0425698561151691,0.0383048897004611,0.0451367526510475,0.997338065219356
4.1,0.0439891464049356,0.039648442388114,0.046551882482618,0.99715890321056
4.2,0.0454080473997721,0.0409945469189763,0.0479637995185095,0.996973936615194
4.3,0.046826052649929,0.0423426388668084,0.0493721485688639,0.996783232539912
4.4,0.0482426906781383,0.0436921855362854,0.0507766056284667,0.996586861262001
4.5,0.0496575227345963,0.0450426842789443,0.0521768753255696,0.996384895866086
4.6,0.051070140695692,0.0463936608993381,0.0535726885807454,0.996177411908095
4.7,0.052480165097272,0.0477446681464724,0.0549638004584632,0.995964487104891
4.8,0.0538872432938251,0.0490952842858775,0.0563499881954933,0.995746201047962
4.9,0.0552910477355264,0.0504451117479275,0.0577310493915619,0.995522634939656
5,0.0566912743555952,0.0517937758482644,0.0591068003488755,0.995293871350485
5.1,0.0580876410609093,0.0531409235764152,0.0604770745482374,0.995059993996096
5.2,0.0594798863192694,0.0544862224489094,0.0618417212504875,0.994821087532563
5.3,0.0608677678371287,0.0558293594234059,0.0632006042129293,0.994577237368732
5.4,0.0622510613220021,0.0571700398705366,0.064553600511255,0.994328529494412
5.5,0.0636295593241367,0.0585079866003518,0.065900599458265,0.994075050323279
5.6,0.0650030701523725,0.0598429389404269,0.0672415016113927,0.99381688654942
5.7,0.0663714168594471,0.0611746518628506,0.0685762178617075,0.993554125016505
5.8,0.0677344362922997,0.0625028951574692,0.0699046685976689,0.993286852598658
5.9,0.0690919782032151,0.0638274526489025,0.0712267829374635,0.993015156092141
6,0.0704439044179129,0.0651481214549866,0.0725424980242613,0.992739122117007
6.1,0.0717900880569358,0.0664647112844251,0.0738517583792001,0.992458837027993
6.2,0.0731304128069246,0.0677770437715492,0.0751545153073291,0.992174386833887
6.3,0.0744647722385842,0.0690849518462065,0.0764507263521422,0.991885857124747
6.4,0.0757930691683489,0.0703882791369011,0.0777403547946881,0.99159333300632
6.5,0.0771152150609477,0.071686879405412,0.0790233691935773,0.991296899041106
6.6,0.0784311294702474,0.0729806160112113,0.080299742962511,0.990996639195512
6.7,0.0797407395159196,0.0742693614040973,0.0815694539822331,0.990692636792624
6.8,0.0810439793936348,0.0755529966435389,0.082832484244065,0.990384974470121
